date,city,lat,lon,pm25,pm10,no2,so2,co,o3,temp_c,humidity,wind_speed,rainfall_mm,aqi,risk_label
2024-11-12,Mumbai,19.08,72.88,55.03,89.11,27.87,16.45,2.233,45.16,16.52,48.9,1.44,1.63,98.9,Low
2024-11-13,Mumbai,19.08,72.88,58.09,98.85,38.11,14.4,2.05,41.9,15.71,63.9,3.22,1.2,109.3,Moderate
2024-11-14,Mumbai,19.08,72.88,64.84,99.64,45.16,8.3,2.306,44.32,23.76,43.8,2.08,1.48,132.9,Moderate
2024-11-15,Mumbai,19.08,72.88,26.75,41.28,13.91,10.69,1.749,50.78,16.49,72.7,5.31,0.34,48.1,Low
2024-11-16,Mumbai,19.08,72.88,68.47,129.18,39.81,9.67,2.231,20.63,18.71,46.7,2.96,0.01,123.2,High
2024-11-17,Mumbai,19.08,72.88,41.75,79.22,30.73,17.75,1.938,44.46,17.6,40.8,2.28,1.65,75.5,Low
2024-11-18,Mumbai,19.08,72.88,53.23,83.02,34.32,13.86,1.94,39.8,17.47,73.2,2.04,2.0,88.3,Low
2024-11-19,Mumbai,19.08,72.88,36.95,62.89,23.73,8.32,1.702,40.93,17.69,51.4,3.72,1.64,77.0,Moderate
2024-11-20,Mumbai,19.08,72.88,50.05,87.99,30.55,15.24,1.652,30.1,16.72,61.7,3.26,1.19,80.2,Moderate
2024-11-21,Mumbai,19.08,72.88,52.46,76.6,26.06,11.05,2.088,43.74,15.74,47.0,1.14,0.16,109.0,Moderate
2024-11-22,Mumbai,19.08,72.88,53.47,97.89,33.93,14.92,2.242,48.46,16.61,19.3,2.71,1.05,88.4,Moderate
2024-11-23,Mumbai,19.08,72.88,70.15,125.66,41.75,15.08,2.187,45.62,15.75,61.1,0.83,0.42,137.6,High
2024-11-24,Mumbai,19.08,72.88,59.38,93.11,32.07,10.63,2.232,39.21,19.14,32.5,1.54,0.05,98.7,Moderate
2024-11-25,Mumbai,19.08,72.88,64.07,110.87,32.43,16.27,2.217,44.76,20.79,68.8,0.89,0.03,121.3,Moderate
2024-11-26,Mumbai,19.08,72.88,78.77,156.35,39.8,12.12,2.056,45.4,20.62,29.2,0.85,1.0,167.3,Moderate
2024-11-27,Mumbai,19.08,72.88,54.48,94.35,33.58,17.2,2.003,55.21,22.3,24.3,1.62,0.8,117.0,Moderate
2024-11-28,Mumbai,19.08,72.88,72.62,121.87,40.26,15.43,2.652,47.53,17.9,56.7,1.27,0.38,153.3,Moderate
2024-11-29,Mumbai,19.08,72.88,51.03,90.48,31.9,10.22,1.686,41.0,16.57,58.3,3.08,1.02,98.6,Moderate
2024-11-30,Mumbai,19.08,72.88,48.76,76.67,31.95,7.8,1.257,40.17,14.24,53.4,3.41,1.64,94.2,Low
2024-12-01,Mumbai,19.08,72.88,55.24,102.26,27.44,18.05,1.975,41.14,17.79,33.4,2.16,1.36,110.9,Moderate
2024-12-02,Mumbai,19.08,72.88,67.98,95.41,24.93,18.86,1.979,38.53,11.83,64.8,1.1,0.25,133.7,Moderate
2024-12-03,Mumbai,19.08,72.88,51.72,89.27,35.67,9.65,2.406,36.24,17.2,29.4,3.42,1.68,96.3,Moderate
2024-12-04,Mumbai,19.08,72.88,65.91,89.52,44.58,19.2,2.116,45.41,20.22,44.2,0.2,0.87,134.1,Moderate
2024-12-05,Mumbai,19.08,72.88,67.83,118.29,31.32,15.25,2.165,33.31,17.78,39.2,0.2,1.01,135.2,Moderate
2024-12-06,Mumbai,19.08,72.88,58.44,90.38,31.72,13.22,1.793,33.77,18.99,45.3,3.32,0.08,122.7,Moderate
2024-12-07,Mumbai,19.08,72.88,50.06,83.35,33.52,12.76,1.885,42.23,14.96,63.6,3.24,0.35,101.3,Moderate
2024-12-08,Mumbai,19.08,72.88,39.38,70.2,32.99,11.19,1.431,35.92,14.01,41.2,3.62,0.25,83.6,Low
2024-12-09,Mumbai,19.08,72.88,56.21,96.75,37.38,17.63,1.668,37.0,14.83,59.0,2.19,0.49,101.7,Moderate
2024-12-10,Mumbai,19.08,72.88,63.51,99.75,43.02,14.77,2.062,22.28,14.82,60.8,0.93,1.25,117.1,Moderate
2024-12-11,Mumbai,19.08,72.88,63.92,108.59,36.63,9.23,1.849,45.63,19.75,24.6,1.83,0.81,110.8,Low
2024-12-12,Mumbai,19.08,72.88,56.59,80.73,36.36,19.52,2.331,40.57,20.81,32.7,3.13,2.93,103.5,Low
2024-12-13,Mumbai,19.08,72.88,65.11,121.16,39.33,16.98,1.768,36.96,14.72,44.3,1.52,3.71,126.4,Moderate
2024-12-14,Mumbai,19.08,72.88,56.64,93.92,32.23,10.61,1.921,42.57,15.57,41.1,1.6,0.8,117.5,Moderate
2024-12-15,Mumbai,19.08,72.88,67.62,102.4,44.08,13.76,1.96,39.45,15.25,54.4,0.77,0.52,115.8,Moderate
2024-12-16,Mumbai,19.08,72.88,58.86,87.87,38.18,11.35,1.581,33.74,16.46,20.7,1.04,0.84,143.8,Moderate
2024-12-17,Mumbai,19.08,72.88,30.57,52.9,30.01,11.19,1.912,56.06,12.62,60.4,3.46,2.68,58.0,Low
2024-12-18,Mumbai,19.08,72.88,58.85,85.52,33.2,14.99,1.368,35.27,15.21,60.7,2.99,0.25,123.6,Low
2024-12-19,Mumbai,19.08,72.88,57.58,91.99,39.72,14.42,2.391,46.62,16.37,46.9,1.05,0.19,120.7,Low
2024-12-20,Mumbai,19.08,72.88,62.83,109.41,31.34,12.61,1.651,52.9,17.27,28.6,1.14,0.39,96.9,Moderate
2024-12-21,Mumbai,19.08,72.88,51.26,83.55,34.38,10.88,1.862,34.06,12.99,49.3,1.77,2.21,95.8,Moderate
2024-12-22,Mumbai,19.08,72.88,59.51,96.19,22.53,16.32,2.667,39.45,15.53,41.1,3.11,0.98,128.9,Moderate
2024-12-23,Mumbai,19.08,72.88,61.14,100.36,30.96,13.83,1.407,31.08,11.39,57.6,1.04,1.19,93.4,Moderate
2024-12-24,Mumbai,19.08,72.88,67.18,108.22,41.63,21.02,1.75,46.46,17.14,47.7,2.24,0.1,136.6,Moderate
2024-12-25,Mumbai,19.08,72.88,72.76,132.29,37.77,13.01,2.652,33.98,12.61,59.8,0.2,0.73,133.4,Moderate
2024-12-26,Mumbai,19.08,72.88,62.87,128.57,37.36,16.5,2.119,29.82,14.93,42.3,0.93,0.06,121.4,Moderate
2024-12-27,Mumbai,19.08,72.88,46.96,96.39,23.0,12.83,1.589,49.32,13.13,70.4,2.95,1.46,96.4,Low
2024-12-28,Mumbai,19.08,72.88,57.16,94.65,42.09,11.59,1.944,45.99,15.58,15.0,3.53,0.04,91.5,Moderate
2024-12-29,Mumbai,19.08,72.88,70.3,135.21,42.03,18.85,1.933,30.31,13.67,33.4,1.05,1.53,141.2,Moderate
2024-12-30,Mumbai,19.08,72.88,76.43,132.82,41.13,15.99,2.375,44.74,11.09,55.9,1.51,0.04,142.1,Moderate
2024-01-01,Bangalore,12.97,77.59,33.75,54.99,25.92,13.44,1.753,42.12,17.83,38.7,1.57,0.34,68.3,Low
2024-01-02,Bangalore,12.97,77.59,29.95,47.86,22.18,14.24,1.577,59.31,14.68,37.8,3.31,0.64,63.0,Low
2024-01-03,Bangalore,12.97,77.59,5.0,8.27,10.19,14.43,0.762,46.38,17.24,28.4,6.68,1.16,17.9,Low
2024-01-04,Bangalore,12.97,77.59,22.22,33.16,14.73,12.95,1.382,51.61,15.84,51.0,2.88,0.19,33.8,Low
2024-01-05,Bangalore,12.97,77.59,30.27,54.96,28.92,6.17,1.521,37.15,10.48,69.5,3.13,0.23,52.4,Low
2024-01-06,Bangalore,12.97,77.59,30.79,38.24,16.48,10.37,1.629,31.87,17.76,15.0,2.41,0.23,60.7,Low
2024-01-07,Bangalore,12.97,77.59,40.35,62.02,36.16,4.89,1.67,51.59,16.07,16.5,1.6,1.14,73.0,Low
2024-01-08,Bangalore,12.97,77.59,41.09,59.13,33.68,9.58,2.043,40.18,16.37,70.0,2.78,0.83,77.4,Low
2024-01-09,Bangalore,12.97,77.59,24.09,39.13,21.97,6.59,1.343,36.79,18.64,24.9,4.29,0.82,56.3,Low
2024-01-10,Bangalore,12.97,77.59,43.71,64.5,24.54,12.26,1.947,33.94,13.2,53.9,2.69,0.58,87.3,Low
2024-01-11,Bangalore,12.97,77.59,26.29,40.04,24.35,11.71,1.339,36.24,14.46,30.1,3.53,0.05,68.8,Low
2024-01-12,Bangalore,12.97,77.59,41.52,78.58,29.65,9.28,1.453,35.26,14.54,60.7,2.19,0.19,85.6,Low
2024-01-13,Bangalore,12.97,77.59,5.8,8.0,22.68,7.64,0.624,31.5,15.47,60.7,5.49,2.95,28.5,Low
2024-01-14,Bangalore,12.97,77.59,44.22,83.33,26.78,13.17,1.635,49.49,13.75,51.5,0.49,1.86,98.6,Low
2024-01-15,Bangalore,12.97,77.59,29.69,51.13,23.51,10.4,1.558,44.3,13.85,61.3,3.17,0.44,83.7,Low
2024-01-16,Bangalore,12.97,77.59,30.76,39.29,25.52,10.44,1.805,49.64,15.91,49.7,3.11,0.21,57.9,Low
2024-01-17,Bangalore,12.97,77.59,36.6,70.02,26.44,4.35,1.504,38.08,15.14,57.4,2.78,0.77,72.3,Low
2024-01-18,Bangalore,12.97,77.59,33.79,39.27,23.72,9.96,1.315,44.16,15.7,76.2,1.12,0.04,75.6,Low
2024-01-19,Bangalore,12.97,77.59,44.4,63.51,21.98,14.72,1.531,41.23,14.36,65.4,1.1,0.44,79.3,Low
2024-01-20,Bangalore,12.97,77.59,30.19,47.69,17.38,11.69,1.801,50.57,13.38,39.1,2.18,0.29,53.9,Low
2024-01-21,Bangalore,12.97,77.59,32.96,64.89,23.17,6.75,1.491,46.86,11.71,36.9,2.58,0.05,68.9,Low
2024-01-22,Bangalore,12.97,77.59,46.39,72.76,30.13,11.72,1.573,43.25,16.55,45.4,1.01,0.4,93.2,Moderate
2024-01-23,Bangalore,12.97,77.59,41.2,59.12,34.43,12.81,1.851,34.86,14.21,45.6,1.18,0.38,64.5,Low
2024-01-24,Bangalore,12.97,77.59,29.33,39.46,36.83,7.91,0.98,31.47,13.97,50.1,3.13,0.52,58.1,Low
2024-01-25,Bangalore,12.97,77.59,21.28,32.94,31.03,12.05,1.261,35.74,14.61,40.0,3.7,1.03,38.3,Low
2024-01-26,Bangalore,12.97,77.59,42.23,94.64,31.77,9.71,1.631,33.94,11.07,58.9,1.79,0.59,87.0,Moderate
2024-01-27,Bangalore,12.97,77.59,33.4,65.23,36.1,10.24,1.426,36.46,13.96,49.7,1.62,1.07,69.0,Low
2024-01-28,Bangalore,12.97,77.59,40.28,59.09,28.53,11.59,1.25,28.67,9.22,54.6,1.59,0.18,75.2,Moderate
2024-01-29,Bangalore,12.97,77.59,9.48,8.0,15.7,15.52,1.291,56.77,14.0,49.3,5.43,0.66,28.2,Low
2024-01-30,Bangalore,12.97,77.59,39.26,68.67,40.32,10.86,2.103,42.04,12.57,58.5,3.05,0.07,82.2,Moderate
2024-01-31,Bangalore,12.97,77.59,29.78,46.83,20.11,9.16,0.988,26.47,19.54,31.4,2.38,0.74,56.0,Low
2024-02-01,Bangalore,12.97,77.59,33.92,53.25,24.82,13.43,1.515,32.11,14.65,73.1,3.67,0.5,66.5,Low
2024-02-02,Bangalore,12.97,77.59,16.18,26.41,19.37,8.1,1.322,31.75,14.25,54.6,5.21,0.16,42.4,Moderate
2024-02-03,Bangalore,12.97,77.59,26.64,44.35,31.64,11.13,2.027,43.77,14.98,56.2,3.86,0.29,60.2,Low
2024-02-04,Bangalore,12.97,77.59,40.83,71.83,26.34,5.21,1.488,49.41,16.05,58.7,0.74,1.2,93.2,Low
2024-02-05,Bangalore,12.97,77.59,38.86,58.72,32.52,12.67,1.285,31.9,12.7,65.9,2.35,0.51,73.4,Moderate
2024-02-06,Bangalore,12.97,77.59,37.43,55.34,26.08,11.57,1.547,45.51,14.07,60.8,1.97,0.5,73.2,Moderate
2024-02-07,Bangalore,12.97,77.59,44.05,81.15,24.32,8.42,2.3,37.62,14.23,53.3,2.04,0.07,107.6,Moderate
2024-02-08,Bangalore,12.97,77.59,46.59,85.4,32.5,16.62,1.753,50.81,20.41,47.2,0.99,0.6,92.2,Moderate
2024-02-09,Bangalore,12.97,77.59,41.02,72.89,30.22,11.28,1.702,51.98,16.61,25.3,1.99,0.06,97.9,Low
2024-02-10,Bangalore,12.97,77.59,48.05,68.55,26.06,12.11,2.307,41.05,11.09,53.3,1.15,0.52,99.9,Moderate
2024-02-11,Bangalore,12.97,77.59,25.17,48.23,19.51,6.47,0.646,48.48,17.19,45.4,2.86,0.21,46.6,Low
2024-02-12,Bangalore,12.97,77.59,40.7,70.11,25.3,7.08,0.947,42.18,20.92,45.5,2.51,0.26,66.2,Moderate
2024-02-13,Bangalore,12.97,77.59,44.34,79.83,35.36,10.62,1.966,36.03,11.67,86.4,0.76,0.42,94.2,Moderate
2024-02-14,Bangalore,12.97,77.59,37.75,69.46,30.54,7.1,1.793,33.98,24.02,22.5,0.4,0.7,68.3,Moderate
2024-02-15,Bangalore,12.97,77.59,39.49,60.77,30.03,13.31,1.163,43.32,15.38,51.4,1.88,0.48,69.3,Low
2024-02-16,Bangalore,12.97,77.59,27.55,32.62,27.12,13.25,1.51,41.7,16.75,68.8,3.24,0.45,34.4,Low
2024-02-17,Bangalore,12.97,77.59,35.34,70.06,25.01,9.52,1.519,37.49,13.79,65.1,3.05,1.17,83.3,Low
2024-02-18,Bangalore,12.97,77.59,28.12,54.81,27.25,5.87,1.429,40.84,14.25,69.4,2.37,0.4,58.0,Low
2024-02-19,Bangalore,12.97,77.59,46.54,83.34,28.29,11.36,1.483,38.11,14.23,31.9,0.2,0.63,92.4,Low
2024-02-20,Bangalore,12.97,77.59,37.58,79.17,21.52,8.46,1.412,32.14,14.42,36.7,1.86,0.44,80.9,Moderate
2024-02-21,Bangalore,12.97,77.59,27.76,32.22,21.23,11.16,1.085,36.26,11.07,60.5,1.56,0.33,54.3,Low
2024-02-22,Bangalore,12.97,77.59,37.82,64.6,29.32,12.21,1.572,51.07,18.58,46.9,2.05,0.15,75.4,Low
2024-02-23,Bangalore,12.97,77.59,35.59,50.42,27.93,10.16,1.441,38.28,12.44,77.1,0.99,0.6,73.2,Low
2024-02-24,Bangalore,12.97,77.59,39.98,75.05,34.31,12.1,2.117,52.36,16.75,55.0,1.93,0.46,77.3,Low
2024-02-25,Bangalore,12.97,77.59,43.1,52.8,21.67,15.32,1.855,31.36,16.77,54.6,1.65,0.17,54.9,Low
2024-02-26,Bangalore,12.97,77.59,12.38,20.43,18.26,14.23,0.563,32.17,14.65,58.5,5.72,0.09,32.3,Low
2024-02-27,Bangalore,12.97,77.59,16.98,38.87,22.94,8.01,1.267,44.34,16.7,47.9,3.3,1.65,40.2,Low
2024-02-28,Bangalore,12.97,77.59,34.1,63.9,22.15,13.46,1.923,47.74,16.19,53.9,2.22,0.0,68.6,Low
2024-02-29,Bangalore,12.97,77.59,31.79,50.52,27.4,10.35,1.522,36.31,16.05,42.1,2.39,1.31,77.8,Low
2024-03-01,Bangalore,12.97,77.59,36.0,74.14,25.58,8.31,1.854,46.5,16.78,51.9,2.31,0.12,59.6,Moderate
2024-03-02,Bangalore,12.97,77.59,24.45,26.77,17.94,14.17,1.278,50.28,17.2,45.3,2.68,1.19,16.8,Low
2024-03-03,Bangalore,12.97,77.59,23.77,46.77,28.96,11.43,1.492,50.68,14.53,56.6,1.96,1.13,63.2,Low
2024-03-04,Bangalore,12.97,77.59,29.53,46.63,18.42,11.25,1.103,40.74,15.31,31.6,2.43,0.74,61.7,Low
2024-03-05,Bangalore,12.97,77.59,17.14,29.26,26.03,10.66,1.385,42.78,16.37,30.6,3.69,1.28,18.0,Low
2024-03-06,Bangalore,12.97,77.59,32.09,44.46,24.19,10.6,1.018,28.51,17.0,60.1,3.45,2.25,57.2,Low
2024-03-07,Bangalore,12.97,77.59,23.52,32.37,18.57,7.07,1.668,43.79,19.87,56.7,2.82,0.72,51.3,Low
2024-03-08,Bangalore,12.97,77.59,16.09,28.86,16.24,14.81,0.656,46.98,21.04,39.0,4.05,0.88,20.5,Low
2024-03-09,Bangalore,12.97,77.59,24.67,27.66,19.98,13.04,0.643,54.45,18.2,50.3,2.72,0.46,51.6,Low
2024-03-10,Bangalore,12.97,77.59,26.84,45.02,20.19,11.35,1.5,33.08,20.22,38.1,1.27,0.33,74.0,Low
2024-03-11,Bangalore,12.97,77.59,38.64,67.73,29.91,14.64,1.52,34.17,16.3,84.6,0.35,1.06,90.2,Low
2024-03-12,Bangalore,12.97,77.59,33.13,65.1,17.29,15.05,1.498,34.91,21.13,30.7,1.61,0.26,66.8,Low
2024-03-13,Bangalore,12.97,77.59,25.1,33.52,30.02,9.79,1.434,49.8,16.76,80.0,2.38,1.92,51.1,Low
2024-03-14,Bangalore,12.97,77.59,23.86,37.84,27.56,12.02,1.269,22.92,19.32,42.2,2.93,0.63,37.4,Low
2024-03-15,Bangalore,12.97,77.59,24.94,38.88,30.7,9.4,1.027,33.87,17.09,61.0,3.75,2.9,50.0,Low
2024-03-16,Bangalore,12.97,77.59,31.46,67.14,21.14,12.96,1.494,59.04,18.29,50.9,1.76,0.44,61.5,Low
2024-03-17,Bangalore,12.97,77.59,21.61,23.06,11.02,9.27,1.339,49.88,22.41,49.3,1.48,2.61,30.4,Low
2024-03-18,Bangalore,12.97,77.59,19.34,29.31,18.69,17.11,1.338,31.85,15.14,69.3,3.38,0.54,24.5,Low
2024-03-19,Bangalore,12.97,77.59,21.33,45.47,21.67,8.94,1.838,42.73,17.82,67.6,3.87,1.99,63.4,Low
2024-03-20,Bangalore,12.97,77.59,25.12,35.36,25.35,11.93,1.076,49.6,17.54,51.3,1.88,2.49,49.2,Low
2024-03-21,Bangalore,12.97,77.59,24.9,30.23,21.16,11.75,1.319,48.36,21.31,42.2,2.86,0.03,36.8,Moderate
2024-03-22,Bangalore,12.97,77.59,16.25,33.23,20.31,8.5,1.297,42.87,20.96,87.1,4.11,0.41,29.5,Low
2024-03-23,Bangalore,12.97,77.59,24.08,32.88,24.22,13.09,1.144,36.33,17.18,77.2,2.84,0.09,60.9,Low
2024-03-24,Bangalore,12.97,77.59,21.88,27.28,14.96,9.81,0.869,48.5,13.16,58.5,2.39,1.15,57.6,Low
2024-03-25,Bangalore,12.97,77.59,38.1,70.91,37.4,10.45,1.387,42.32,20.6,52.1,0.2,0.72,70.1,Low
2024-03-26,Bangalore,12.97,77.59,9.72,8.0,12.84,8.85,1.322,51.66,20.28,61.1,4.05,2.19,20.1,Low
2024-03-27,Bangalore,12.97,77.59,19.86,27.76,23.31,7.61,1.114,45.97,15.8,58.2,3.23,3.55,47.2,Low
2024-03-28,Bangalore,12.97,77.59,18.35,12.77,26.86,13.3,1.355,39.81,18.06,75.1,2.6,1.13,29.5,Low
2024-03-29,Bangalore,12.97,77.59,36.3,59.89,23.84,13.38,1.3,54.08,20.17,42.8,1.89,1.61,59.4,Low
2024-03-30,Bangalore,12.97,77.59,30.41,37.61,25.71,13.86,1.545,37.4,14.9,57.8,0.95,0.39,47.5,Low
2024-03-31,Bangalore,12.97,77.59,20.84,47.8,30.5,5.91,1.009,47.94,21.8,46.0,2.33,0.31,44.1,Low
2024-04-01,Bangalore,12.97,77.59,29.09,55.82,23.82,11.6,1.123,37.94,19.87,77.5,2.32,0.04,51.1,Low
2024-04-02,Bangalore,12.97,77.59,13.46,11.53,24.99,6.92,1.104,42.55,19.21,85.2,3.77,2.5,12.0,Low
2024-04-03,Bangalore,12.97,77.59,31.79,69.37,27.63,11.31,1.452,40.22,18.06,57.0,0.99,1.27,63.4,Low
2024-04-04,Bangalore,12.97,77.59,12.59,28.73,20.6,12.96,1.505,38.93,18.43,66.6,4.19,0.05,36.2,Low
2024-04-05,Bangalore,12.97,77.59,16.83,27.98,24.53,10.33,0.637,45.66,18.07,79.8,2.49,2.58,40.3,Low
2024-04-06,Bangalore,12.97,77.59,5.0,13.75,15.65,7.85,1.057,56.62,21.77,54.4,3.88,2.99,10.0,Low
2024-04-07,Bangalore,12.97,77.59,22.26,37.32,21.8,13.46,1.741,58.6,19.34,45.1,1.28,0.87,63.0,Low
2024-04-08,Bangalore,12.97,77.59,24.97,36.82,28.6,13.4,1.718,56.02,23.06,74.9,2.87,1.09,40.5,Low
2024-04-09,Bangalore,12.97,77.59,7.97,8.0,19.15,14.22,0.841,44.21,21.33,67.1,3.92,2.28,14.6,Low
2024-04-10,Bangalore,12.97,77.59,16.34,22.87,23.27,3.93,0.917,55.15,16.7,56.6,2.59,2.95,18.2,Low
2024-04-11,Bangalore,12.97,77.59,28.68,45.37,19.12,11.73,1.221,47.59,23.58,81.9,0.68,1.19,63.7,Low
2024-04-12,Bangalore,12.97,77.59,25.69,39.13,24.14,9.2,1.406,58.39,21.46,63.7,2.05,2.01,48.7,Low
2024-04-13,Bangalore,12.97,77.59,24.05,28.5,29.54,7.66,1.339,33.91,21.63,33.7,3.1,1.04,28.5,Low
2024-04-14,Bangalore,12.97,77.59,21.82,43.97,27.2,10.4,1.344,56.24,21.51,65.8,0.77,1.42,36.5,Low
2024-04-15,Bangalore,12.97,77.59,33.33,43.41,28.45,7.72,1.651,37.22,17.94,59.9,0.71,0.5,80.9,Low
2024-04-16,Bangalore,12.97,77.59,18.93,38.58,19.11,3.07,0.849,53.69,20.8,89.2,2.73,0.12,46.2,Low
2024-04-17,Bangalore,12.97,77.59,24.15,37.33,20.46,7.58,0.936,38.88,16.85,61.0,1.31,1.11,48.2,Low
2024-04-18,Bangalore,12.97,77.59,13.71,21.31,22.06,8.46,0.697,52.03,20.1,58.3,3.27,4.54,35.8,Low
2024-04-19,Bangalore,12.97,77.59,18.46,17.77,28.62,15.32,0.756,43.29,24.68,68.2,1.04,3.08,18.2,Low
2024-04-20,Bangalore,12.97,77.59,33.41,58.69,26.98,9.05,1.438,28.92,24.76,65.5,0.24,0.65,58.0,Low
2024-04-21,Bangalore,12.97,77.59,22.64,33.77,29.52,6.63,1.349,36.76,22.79,40.9,1.52,0.09,30.8,Low
2024-04-22,Bangalore,12.97,77.59,5.0,8.0,15.33,2.44,1.679,43.7,20.48,64.0,4.25,4.04,10.0,Low
2024-04-23,Bangalore,12.97,77.59,32.68,53.89,32.51,10.09,1.618,44.39,24.88,57.5,1.41,0.39,60.2,Low
2024-04-24,Bangalore,12.97,77.59,19.62,27.78,16.95,9.12,1.198,26.47,21.67,83.7,2.45,3.65,43.2,Low
2024-04-25,Bangalore,12.97,77.59,21.51,37.55,23.54,10.47,1.667,34.66,21.59,98.9,2.75,0.77,52.9,Moderate
2024-04-26,Bangalore,12.97,77.59,16.34,33.12,15.46,5.17,0.901,40.03,25.22,46.3,1.31,0.09,43.5,Low
2024-04-27,Bangalore,12.97,77.59,5.0,8.0,20.12,6.09,1.004,44.3,21.69,48.8,3.76,0.13,37.2,Low
2024-04-28,Bangalore,12.97,77.59,9.84,9.82,21.38,2.06,1.296,48.48,25.61,50.9,2.67,0.16,13.8,Low
2024-04-29,Bangalore,12.97,77.59,15.19,8.0,15.65,9.9,1.346,37.73,19.55,53.8,2.99,1.94,26.7,Low
2024-04-30,Bangalore,12.97,77.59,35.01,43.67,23.61,6.67,1.625,32.4,27.13,53.5,0.43,0.91,70.8,Low
2024-05-01,Bangalore,12.97,77.59,17.9,42.3,19.13,1.43,1.051,46.77,20.39,64.9,0.35,0.69,29.8,Low
2024-05-02,Bangalore,12.97,77.59,27.44,60.46,17.24,14.1,0.967,41.09,21.7,80.6,0.2,2.49,54.1,Low
2024-05-03,Bangalore,12.97,77.59,12.34,29.07,14.77,10.63,1.0,52.99,23.53,45.0,2.23,4.86,30.6,Low
2024-05-04,Bangalore,12.97,77.59,18.9,35.11,17.37,10.82,0.995,41.89,26.73,41.6,2.18,0.76,29.5,Low
2024-05-05,Bangalore,12.97,77.59,6.54,15.18,21.27,9.58,1.143,52.68,27.12,37.3,3.32,0.31,19.1,Low
2024-05-06,Bangalore,12.97,77.59,5.0,13.17,23.74,5.27,0.858,39.59,24.23,81.7,4.24,2.61,23.7,Low
2024-05-07,Bangalore,12.97,77.59,13.93,8.55,17.74,12.49,1.251,48.14,24.56,85.2,2.15,1.71,13.9,Low
2024-05-08,Bangalore,12.97,77.59,10.42,11.59,17.29,5.77,0.513,47.69,26.67,42.5,2.13,0.27,10.0,Low
2024-05-09,Bangalore,12.97,77.59,5.88,18.28,18.2,14.2,1.217,50.76,25.74,41.2,3.0,0.89,14.8,Low
2024-05-10,Bangalore,12.97,77.59,5.0,17.06,14.22,9.05,0.638,38.19,20.71,67.8,4.29,0.35,10.0,Low
2024-05-11,Bangalore,12.97,77.59,13.87,25.56,18.54,3.73,0.597,43.42,19.28,82.5,1.46,0.26,29.9,Low
2024-05-12,Bangalore,12.97,77.59,7.29,8.88,21.81,11.21,0.522,38.27,19.46,81.5,3.21,0.21,10.0,Low
2024-05-13,Bangalore,12.97,77.59,5.34,8.0,18.09,14.33,0.714,45.64,24.89,69.4,2.16,1.65,14.1,Low
2024-05-14,Bangalore,12.97,77.59,27.46,41.29,24.26,9.86,1.695,49.55,24.26,76.9,2.05,0.26,64.3,Low
2024-05-15,Bangalore,12.97,77.59,9.05,9.61,15.39,11.98,1.2,70.59,24.82,71.7,3.43,5.49,25.4,Low
2024-05-16,Bangalore,12.97,77.59,20.81,20.23,29.71,9.32,0.855,46.11,26.35,58.7,1.51,1.33,34.7,Low
2024-05-17,Bangalore,12.97,77.59,10.39,18.77,15.65,7.03,1.035,51.82,23.66,95.8,1.17,3.06,10.0,Low
2024-05-18,Bangalore,12.97,77.59,5.0,8.0,17.43,1.0,0.868,47.5,23.61,67.4,3.26,4.94,10.0,Low
2024-05-19,Bangalore,12.97,77.59,5.0,8.0,11.67,12.09,0.418,55.69,23.5,50.9,2.43,1.65,10.0,Low
2024-05-20,Bangalore,12.97,77.59,10.15,29.58,15.66,7.56,0.698,49.4,22.3,60.7,2.14,2.37,15.1,Low
2024-05-21,Bangalore,12.97,77.59,21.59,44.61,23.1,11.18,0.605,55.18,29.71,44.8,2.3,3.16,45.3,Low
2024-05-22,Bangalore,12.97,77.59,12.61,16.43,17.52,5.74,0.785,50.01,28.0,68.3,3.05,2.21,17.6,Low
2024-05-23,Bangalore,12.97,77.59,9.41,21.42,21.03,6.09,0.173,65.17,22.58,84.7,2.01,1.47,14.2,Low
2024-05-24,Bangalore,12.97,77.59,10.81,8.0,19.2,12.31,0.771,58.03,26.71,49.4,3.38,0.85,10.0,Low
2024-05-25,Bangalore,12.97,77.59,10.92,24.75,11.99,7.81,0.731,33.16,26.5,85.5,2.95,0.21,10.0,Low
2024-05-26,Bangalore,12.97,77.59,5.0,11.11,5.3,7.18,0.655,50.41,28.3,100.0,4.24,0.41,10.0,Low
2024-05-27,Bangalore,12.97,77.59,6.74,9.35,22.4,4.77,0.682,47.5,25.09,74.6,3.98,0.7,19.5,Low
2024-05-28,Bangalore,12.97,77.59,5.0,13.5,13.91,9.01,1.256,30.15,27.96,51.7,3.49,3.36,10.0,Low
2024-05-29,Bangalore,12.97,77.59,6.01,20.16,24.57,10.82,0.813,41.45,29.88,56.4,2.21,1.78,21.0,Low
2024-05-30,Bangalore,12.97,77.59,5.0,8.0,16.89,7.0,0.974,42.88,23.55,64.4,2.6,0.35,10.0,Low
2024-05-31,Bangalore,12.97,77.59,12.02,12.96,15.46,8.52,1.272,40.84,26.45,50.3,1.75,0.87,27.7,Low
2024-06-01,Bangalore,12.97,77.59,5.0,26.08,19.61,4.72,1.177,48.95,27.96,50.9,5.88,0.46,16.1,Low
2024-06-02,Bangalore,12.97,77.59,5.0,8.0,15.47,12.6,1.109,32.85,25.89,66.0,2.19,0.42,17.6,Low
